4013,-0.125283,,
4019,-2.52873,,
4021,0.0945967,,
4027,-2.03002,,
4049,1.25832,,
4051,2.3405,,
4057,0.36722,,
4073,0.622411,,
4079,-0.15033,,
4091,-0.220122,,
4093,-1.42198,,
4099,0.363168,,
4111,0.253474,,
4127,0.0944533,,
4129,-0.651583,,
4133,1.01099,,
4139,-0.05647,,
4153,0.432761,,
4157,0.576334,,
4159,-0.759252,,
4177,0.323346,,
4201,0.968705,,
4211,1.6067,,
4217,0.127882,,
4219,-0.0111225,,
4229,-0.40512,,
4231,-0.89654,,
4241,1.1722,,
4243,1.43155,,
4253,-0.0955583,,
4259,-0.209817,,
4261,-0.36994,,
4271,1.29297,,
4273,0.0932664,,
4283,0.22146,,
4289,0.647086,,
4297,0.528137,,
4327,0.122067,,
4337,-0.55739,,
4339,0.629369,,
4349,-0.21694,,
4357,1.0003,,
4363,0.831294,,
4373,-0.0780239,,
4391,0.518449,,
4397,2.18333,,
4409,0.80431,,
4421,-1.16129,,
4423,-0.306638,,
4441,0.454969,,
4447,0.605698,,
4451,1.07293,,
4457,1.05154,,
4463,-1.3349,,
4481,-0.661683,,
4483,-0.241937,,
4493,-0.540644,,
4507,0.894744,,
4513,0.559753,,
4517,-1.01057,,346
4519,-0.363796,,
4523,-0.467151,,
4547,0.0707053,,
4549,0.230622,,
4561,0.654843,,
4567,-0.945923,,
4583,-1.18639,,
4591,0.0390971,,
4597,-0.355978,,
4603,-0.842809,,
4621,-0.618379,,
4637,0.135176,,
4639,0.234496,,
4643,0.931464,,
4649,-1.65738,,
4651,0.200861,,
4657,0.492042,,
4663,-0.104488,,
4673,0.193988,,
4679,-0.548762,,
4691,1.34081,,
4703,0.149145,,
4721,0.279205,,
4723,-0.0210947,,
4729,-0.28581,,
4733,-0.104092,,
4759,-1.04033,,
4783,-0.273471,,
4787,1.13849,,
4789,1.17898,,
4793,0.294371,,
4799,-0.0376388,,
4801,-0.937619,,
4813,1.08084,,
4817,0.745557,,
4831,2.08412,,
4861,1.38747,,
4871,0.31434,,
4877,-1.66411,,
4889,-1.04585,,
4903,1.06849,,
4909,2.02213,,
4919,0.751592,,
4931,0.0766389,,
4933,1.37765,,
4937,0.128945,,
4943,1.10231,,
4951,-0.261171,,
4957,-0.696459,,
4967,-0.605258,,
4969,-1.58495,,
4973,-1.52771,,
4987,1.01894,,
4993,-1.76382,,
4999,-1.53287,,
5003,1.30491,,
5009,1.89695,,
5021,-0.747183,,
5023,0.418766,,
5039,-2.09375,,
5051,1.80959,,
5059,-0.0610594,,
5077,-0.266918,,
5081,0.117221,,
5087,1.00135,,
5099,-0.104055,,
5101,0.0357845,,
5107,0.621449,,
5113,-0.459481,,
5119,-1.29999,,
5147,-2.20217,,
5153,0.341136,,
5167,-1.63299,,
5171,0.0387662,,
5179,0.0823406,,
5189,-0.200638,,
5197,-2.49176,,
5209,1.28947,,
5227,-0.169134,,
5231,0.197846,,
5233,0.680019,,
5237,1.0705,,
5261,1.55119,,
5273,-0.482038,,
5279,-0.529898,,
5281,2.2143,,
5297,-0.80267,,
5303,-0.378623,,
5309,-0.189663,,
5323,-0.737256,,
5333,1.2566,,
5347,2.63107,,
5351,-1.36815,,
5381,-0.241148,,
5387,0.0306815,,
5393,-1.07336,,
5399,1.30853,,
5407,-0.238648,,
5413,-1.20538,,
5417,-0.549581,,
5419,-0.638467,,
5431,-0.704806,,
5437,0.641205,,
5441,-0.0838679,,
5443,1.3839,,
5449,0.51645,,
5471,1.58267,,
5477,1.39962,,
5479,0.293599,,
5483,-0.555796,,
5503,-1.23571,,
5507,-0.169019,,
5519,-0.523831,,
5521,-0.832361,,
5527,1.28749,,
5531,-0.83768,,
5557,1.57211,,
5563,0.842911,,
5569,-0.491893,,
5573,0.42386,,
5581,-0.636673,,
5591,0.226967,,
5623,0.371185,,
5639,-0.274058,,
5641,0.20184,,
5647,1.57013,,
5651,1.13432,,
5653,-0.15818,,
5657,-1.09873,,
5659,-0.194672,,
5669,0.945467,,
5683,-0.775588,,
5689,1.39542,,
5693,0.134397,,
5701,1.7914,,
5711,0.317695,,
5717,-0.283743,,
5737,1.25057,,
5741,0.180553,,
5743,-0.145676,,
5749,-1.18488,,
5779,-0.422484,,
5783,-0.299413,,
5791,0.46624,,
5801,0.703046,,
5807,-1.39656,,
5813,-0.182915,,
5821,-0.66917,,
5827,0.330582,,
5839,0.0358467,,
5843,0.634297,,
5849,0.161742,,
5851,-0.0303941,,
5857,-0.440103,,
5861,0.320048,,
5867,-1.62389,,
5869,0.0918908,,
5879,1.32892,,
5881,0.497632,,
5897,-0.0240481,,
5903,-0.00625974,,
5923,-0.0414773,,
5927,-1.95027,,
5939,0.718945,,
5981,-1.58965,,
5987,0.526249,,
6007,1.76758,,
6011,-0.2682,,
6029,-0.375405,,
6037,0.81846,,
6043,0.427801,,
6047,0.933676,,
6053,-0.42212,,
6067,-1.24344,,
6073,1.1769,,
6079,-0.32121,,
6089,-2.04915,,
6091,-2.02662,,
6101,0.161631,,
6113,-1.48047,,
6121,1.46765,,
6131,-0.818995,,
6133,0.400488,,
6143,0.877703,,
6151,-0.584523,,
6163,-0.875873,,
6173,-0.889374,,
6197,-0.459179,,
6199,0.0379925,,
6203,0.29721,,
6211,-0.599489,,
6217,-0.817423,,
6221,-0.379061,,
6229,-0.880967,,
6247,-1.56389,,
6257,0.779266,,
6263,1.15705,,
6269,-0.915689,,
6271,-0.227993,,
6277,-0.307711,,
6287,0.213165,,
6299,-0.223366,,
6301,-0.0499694,,
6311,0.91949,,
6317,-0.435999,,
6323,-0.462603,,
6329,-1.5366,,
6337,0.271832,,
6343,0.269148,,
6353,2.42805,,
6359,1.91232,,
6361,-1.45387,,
6367,0.679682,,
6373,1.01707,,
6379,0.583137,,
6389,-0.139749,,
6397,0.384493,,
6421,1.15666,,
6427,0.690474,,
6449,-0.796816,,
6451,-0.448938,,
6469,-1.23695,,
6473,-0.0635022,,
6481,-1.11717,,
6491,0.631893,,
6521,0.873963,,
6529,0.224485,,
6547,-1.49558,,
6551,-0.841129,,
6553,1.07795,,
6563,0.488625,,
6569,-0.0797275,,
6571,0.821781,,
6577,0.109394,,
6581,0.25038,,
6599,-0.316454,,
6607,-1.01106,,
6619,0.189074,,
6637,0.594801,,
6653,-1.00536,,
6659,-0.777225,,
6661,-1.27152,,
6673,1.33795,,
6679,0.119306,,
6689,0.027024,,
6691,0.405347,,
6703,-0.523538,,
6709,0.329551,,
6719,0.558325,,
6733,0.168712,,
6737,1.04275,,
6761,0.037595,,
6763,0.474582,,
6779,-0.0334177,,
6781,1.02968,,
6791,-1.10466,,
6793,0.565848,,
6803,0.034829,,
6823,-0.923278,,
6827,-1.06379,,
6829,0.777705,,
6833,1.18124,,
6841,-0.135933,,
6857,0.950931,,
6863,0.40348,,
6869,-0.456177,,
6871,-0.359415,,
6883,-0.936446,,
6899,-1.20325,,
6907,0.869555,,
6911,0.269931,,
6917,0.974656,,
6947,0.509059,,
6949,-0.403255,,
6959,0.381696,,
6961,-1.12631,,
6967,1.58905,,
6971,0.793988,,
6977,1.0568,,
6983,1.59432,,
6991,1.32417,,
6997,-0.173973,,
7001,-2.70953,,
7013,-0.514183,,
7019,-0.685532,,
7027,0.376443,,
7039,0.641413,,
7043,0.210315,,
7057,0.989586,,
7069,-0.856846,,
7079,0.0859984,,
7103,-0.078749,,
7109,-0.657005,,
7121,-0.224835,,
7127,0.824591,,
7129,-0.169273,,
7151,-1.59793,,
7159,0.546379,,
7177,-0.0865274,,
7187,0.72192,,
7193,-0.87201,,
7207,-0.697664,,
7211,-0.537723,,
7213,-0.848209,,
7219,0.719579,,
7229,0.439204,,
7237,0.451065,,
7243,-0.757172,,
7247,0.140643,,
7253,-0.713421,,
7283,-0.316994,,
7297,-0.343875,,
7307,0.0198748,,
7309,1.43217,,
7321,1.14885,,
7331,1.38422,,
7333,0.805658,,
7349,-0.343354,,
7351,-0.324182,,
7369,-1.05101,,
7393,0.66722,,
7411,-0.214311,,
7417,-1.02894,,
7433,0.376749,,
7451,0.533705,,
7457,-1.35597,,
7459,0.806255,,
7477,0.284992,,
7481,-0.646544,,
7489,1.40909,,
7499,-0.376224,,
7507,0.306799,,
7517,0.13973,,
7523,1.41357,,
7529,-0.68135,,
7537,2.14295,,
7541,-1.51971,,
7547,0.031545,,
7549,0.529959,,
7559,-0.0735531,,
7561,-1.67587,,
7573,-1.09819,,
7577,0.0485485,,
7583,-0.806064,,
7589,-1.17383,,
7591,1.95996,,
7603,0.638377,,
7607,-0.108598,,
7621,-0.123685,,
7639,0.362067,,
7643,-0.184225,,
7649,1.31704,,
7669,0.53349,,
7673,-1.81168,,
7681,-0.660272,,
7687,-0.00569023,,
7691,-2.02086,,
7699,-1.27499,,
7703,0.952849,,
7717,-1.90179,,
7723,1.05868,,
7727,0.196585,,
7741,1.89673,,
7753,-0.531336,,
7757,0.552579,,
7759,-0.425065,,
7789,-0.0673852,,
7793,-1.04917,,
7817,1.32,,
7823,-0.265981,,
7829,1.6673,,
7841,-0.953606,,
7853,-0.435885,,
7867,-2.03328,,
7873,-1.10806,,
7877,-1.30054,,
7879,-1.41039,,
7883,0.0236647,,
7901,-0.408805,,
7907,2.16536,,
7919,0.437181,,
7927,0.534871,,
7933,-0.648198,,
7937,1.62397,,
7949,-0.329439,,
7951,1.3207,,
7963,-1.85572,,
7993,-1.41891,,
8009,0.140742,,
8011,-0.867606,,
8017,-2.84711,,
8039,-0.920612,,
8053,1.07284,,
8059,1.43179,,
8069,-0.640792,,
8081,0.254772,,
8087,-1.70348,,
8089,-0.823101,,
8093,-1.6073,,
8101,0.988933,,
8111,0.357955,,
8117,0.465078,,
8123,0.0213521,,
8147,-1.31546,,
8161,-1.51356,,
8167,0.575085,,
8171,-0.949047,,
8179,-1.13611,,
8191,0.316541,,
8209,-1.83745,,
8219,-0.382622,,
8221,0.0291899,,
8231,1.5593,,
8233,0.95599,,
8237,1.11267,,
8243,-0.634515,,
8263,0.367528,,
8269,-0.196515,,
8273,-0.864258,,
8287,2.68644,,
8291,0.632175,,
8293,1.2997,,
8297,0.61844,,
8311,-0.288618,,
8317,-0.250902,,
8329,0.00870506,,
8353,-0.313208,,
8363,-0.110719,,
8369,0.354404,,
8377,-0.325102,,
8387,0.547487,,
8389,0.0156892,,
8419,0.44286,,
8423,0.432313,,
8429,-1.42595,,
8431,0.531247,,
8443,-1.02807,,
8447,-0.300505,,
8461,0.750657,,
8467,1.38614,,
8521,-0.584099,,
8527,-0.672628,,
8537,-1.47623,,
8539,1.45436,,
8543,0.0744286,,
8563,-0.791742,,
8573,-0.72381,,
8581,-1.42567,,
8597,0.782295,,
8599,-1.04049,,
8609,-0.701608,,
8623,-1.61068,,
8627,-1.05284,,
8629,0.264489,,
8641,1.80916,,
8647,0.272456,,
8663,-0.148144,,
8669,-0.861821,,
8677,-0.969202,,
8681,1.75706,,
8689,-0.404054,,
8693,-0.454989,,
8699,2.69818,,
8707,-0.698946,,
8719,0.364238,,
8731,1.73437,,
8737,-0.29645,,
8741,-0.121394,,
8747,1.5371,,
8753,-0.52214,,
8761,0.38742,,
8779,-0.231739,,
8783,0.711774,,
8803,1.59606,,
8807,0.563768,,
8819,2.13619,,
8821,-0.175565,,
8831,-1.66758,,
8837,1.23715,,
8839,0.0570573,,
8849,1.40931,,
8861,-0.115206,,
8863,-0.339757,,
8867,-0.00282529,,
8887,0.684964,,
8893,-1.62523,,
8923,1.20625,,
8929,0.00683867,,
8933,-1.1748,,
8941,-0.318943,,
8951,1.61374,,
8963,-0.617175,,
8969,0.19201,,
8971,0.0552965,,
8999,0.556152,,
9007,0.946232,,
9011,-1.05222,,
9013,-0.0339198,,
9029,1.30483,,
9041,-0.268796,,
9043,-0.489893,,
9049,0.350344,,
9059,0.779538,,
9067,1.36211,,
9091,-0.769611,,
9103,-0.51153,,
9109,-0.357695,,
9127,-0.297766,,
9133,0.821234,,
9137,-1.77005,,
9151,0.258412,,
9157,0.557565,,
9161,0.504765,,
9173,0.455453,,
9181,-1.65937,,
9187,-0.539325,,
9199,-1.28677,,
9203,-0.171685,,
9209,0.783888,,
9221,-0.184873,,
9227,0.333198,,
9239,0.270683,,
9241,0.148039,,
9257,0.733229,,
9277,0.00112139,,
9281,1.75016,,
9283,-0.41328,,
9293,-0.00944581,,
9311,-0.975809,,
9319,-1.73701,,
9323,1.1752,,
9337,-0.256644,,
9341,-0.927705,,
9343,0.703452,,
9349,1.1553,,
9371,-0.0303081,,
9377,0.546224,,
9391,-1.14561,,
9397,-0.0563942,,
9403,0.745107,,
9413,0.894478,,
9419,-0.0847299,,
9421,-1.41418,,
9431,-0.08743,,
9433,-0.434845,,
9437,1.03148,,
9439,0.0238615,,
9461,-1.30176,,
9463,1.00232,,
9467,0.661511,,
9473,-1.19388,,
9479,-0.2307,,
9491,0.718233,,
9497,1.06338,,
9511,-1.70268,,
9521,0.911462,,
9533,-0.0730177,,
9539,1.12277,,
9547,-1.33216,,
9551,-0.0799519,,
9587,-0.369917,,
9601,-0.948799,,
9613,0.498808,,
9619,-1.9773,,
9623,0.34045,,
9629,-1.37567,,
9631,-0.0158216,,
9643,2.15558,,
9649,1.07009,,
9661,0.236486,,
9677,-1.07746,,
9679,-1.15908,,
9689,-0.362557,,
9697,-1.06619,,
9719,-1.72462,,
9721,0.820642,,
9733,1.99107,,
9739,0.368483,,
9743,0.512974,,
9749,0.548852,,
9767,-0.758136,,
9769,0.8315,,
9781,1.41844,,
9787,-1.14553,,
9791,0.150473,,
9803,0.67066,,
9811,-0.902095,,
9817,-0.741977,,
9829,0.663785,,
9833,1.03836,,
9839,-1.51255,,
9851,0.608568,,
9857,0.1001,,
9859,0.100455,,
9871,0.447606,,
9883,-2.02722,,
9887,0.678911,,
9901,0.115883,,
9907,0.726086,,
9923,1.84932,,
9929,-0.936953,,
9931,1.59683,,
9941,-0.404364,,
9949,-0.711874,,
9967,0.287953,,
9973,-0.722536,,
